no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,476.913,[15Y 7Y 6Y ],418.1541,0.1232
Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,690.463,[15N 7N 6Y ],703.1932,0.0184
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,448.530,[15Y 7Y 6N ],374.0011,0.1662
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,286.280,[15N 7Y ],530.5721,0.8533
Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,279.777,[15N 7N 6Y ],703.1932,1.5134
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,432.030,[15Y 7Y 6N ],374.0011,0.1343
Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,262.233,[15N 7N 6N ],600.4067,1.2896
Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,579.177,[15N 7N 6N ],600.4067,0.0367
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,573.757,[15Y 7N 6Y ],500.5940,0.1275
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,487.090,[15Y 7N 6Y ],500.5940,0.0277
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,580.373,[15N 7Y ],530.5721,0.0858
Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,270.070,[15N 7N 6N ],600.4067,1.2232
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,817.340,[15N 7N 6Y ],703.1932,0.1397
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,485.350,[15Y 7N 6N ],431.5712,0.1108
Y,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,509.893,[15N 7Y ],530.5721,0.0406
Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,277.813,[15N 7N 6N ],600.4067,1.1612
Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,575.663,[15N 7Y ],530.5721,0.0783
Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,690.217,[15N 7N 6Y ],703.1932,0.0188
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,628.497,[15N 7Y ],530.5721,0.1558
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,259.840,[15N 7Y ],530.5721,1.0419
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,555.613,[15N 7Y ],530.5721,0.0451
Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,259.807,[15N 7N 6N ],600.4067,1.3110
Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,809.530,[15N 7N 6Y ],703.1932,0.1314
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,424.490,[15Y 7N 6N ],431.5712,0.0167
Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,305.173,[15N 7N 6Y ],703.1932,1.3042
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,291.200,[15N 7N 6Y ],703.1932,1.4148
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,482.083,[15Y 7Y 6Y ],418.1541,0.1326
Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,564.030,[15Y 7N 6Y ],500.5940,0.1125
Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,690.590,[15N 7N 6Y ],703.1932,0.0182
Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,369.463,[15Y 7Y 6N ],374.0011,0.0123
Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,295.470,[15N 7N 6Y ],703.1932,1.3799
Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,278.120,[15N 7N 6N ],600.4067,1.1588
Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,561.927,[15N 7Y ],530.5721,0.0558
Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,287.010,[15N 7N 6Y ],703.1932,1.4501
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,279.890,[15N 7N 6Y ],703.1932,1.5124
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,427.060,[15Y 7Y 6N ],374.0011,0.1242
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,275.387,[15N 7N 6Y ],703.1932,1.5535
Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,493.960,[15N 7Y ],530.5721,0.0741
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,687.033,[15N 7N 6Y ],703.1932,0.0235
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,310.673,[15N 7Y ],530.5721,0.7078
Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,726.510,[15N 7N 6Y ],703.1932,0.0321
Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,775.810,[15N 7N 6Y ],703.1932,0.0936
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,426.527,[15Y 7Y 6N ],374.0011,0.1231
Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,439.607,[15Y 7N 6N ],431.5712,0.0183
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,585.350,[15N 7N 6N ],600.4067,0.0257
Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,495.560,[15Y 7N 6N ],431.5712,0.1291
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.357,[15N 7N 6N ],600.4067,1.1492
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,442.810,[15Y 7Y 6N ],374.0011,0.1554
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,609.887,[15N 7Y ],530.5721,0.1300
Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,671.747,[15N 7Y ],530.5721,0.2102
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,426.443,[15Y 7Y 6N ],374.0011,0.1230
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,645.377,[15N 7Y ],530.5721,0.1779
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,665.223,[15N 7Y ],530.5721,0.2024
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,491.697,[15N 7Y ],530.5721,0.0791
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,672.137,[15N 7Y ],530.5721,0.2106
Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,611.043,[15N 7N 6N ],600.4067,0.0174
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.093,[15Y 7Y 6Y ],418.1541,0.1217
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,494.267,[15Y 7N 6N ],431.5712,0.1268
Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,740.210,[15N 7N 6N ],600.4067,0.1889
Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,712.727,[15N 7N 6Y ],703.1932,0.0134
Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,485.590,[15Y 7N 6Y ],500.5940,0.0309
Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,508.767,[15N 7Y ],530.5721,0.0429
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,590.180,[15N 7N 6N ],600.4067,0.0173
Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,299.850,[15N 7N 6Y ],703.1932,1.3452
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,739.903,[15N 7N 6N ],600.4067,0.1885
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,263.207,[15N 7Y ],530.5721,1.0158
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,287.037,[15N 7Y ],530.5721,0.8484
Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,295.423,[15N 7N 6Y ],703.1932,1.3803
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,555.180,[15N 7Y ],530.5721,0.0443
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,291.173,[15N 7Y ],530.5721,0.8222
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,706.063,[15N 7N 6N ],600.4067,0.1496
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,715.993,[15N 7N 6Y ],703.1932,0.0179
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,510.837,[15N 7Y ],530.5721,0.0386
Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,433.223,[15Y 7Y 6Y ],418.1541,0.0348
Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,286.397,[15N 7N 6Y ],703.1932,1.4553
Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,613.447,[15N 7N 6N ],600.4067,0.0213
Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,535.697,[15Y 7N 6Y ],500.5940,0.0655
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,291.660,[15N 7Y ],530.5721,0.8191
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,651.640,[15N 7Y ],530.5721,0.1858
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,671.500,[15N 7Y ],530.5721,0.2099
Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,304.967,[15N 7Y ],530.5721,0.7398
Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,784.020,[15N 7N 6Y ],703.1932,0.1031
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,244.353,[15N 7N 6N ],600.4067,1.4571
Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,514.170,[15Y 7N 6N ],431.5712,0.1606
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,780.757,[15N 7N 6Y ],703.1932,0.0993
Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,275.427,[15N 7N 6Y ],703.1932,1.5531
Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,817.793,[15N 7N 6Y ],703.1932,0.1401
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,652.550,[15N 7Y ],530.5721,0.1869
Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,492.353,[15Y 7N 6Y ],500.5940,0.0167
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,616.687,[15N 7Y ],530.5721,0.1396
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,571.350,[15Y 7N 6Y ],500.5940,0.1238
Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,780.790,[15N 7N 6Y ],703.1932,0.0994
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,310.290,[15N 7Y ],530.5721,0.7099
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,299.770,[15N 7Y ],530.5721,0.7699
Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,783.493,[15N 7N 6Y ],703.1932,0.1025
Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,610.823,[15N 7N 6N ],600.4067,0.0171
Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,521.700,[15Y 7N 6Y ],500.5940,0.0405
Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,256.720,[15N 7Y ],530.5721,1.0667
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,462.437,[15Y 7Y 6Y ],418.1541,0.0958
Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,432.667,[15Y 7Y 6Y ],418.1541,0.0335
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,721.487,[15N 7N 6Y ],703.1932,0.0254
Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,263.363,[15N 7N 6N ],600.4067,1.2798
Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,450.157,[15Y 7Y 6N ],374.0011,0.1692
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,704.807,[15N 7N 6N ],600.4067,0.1481
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,821.527,[15N 7N 6Y ],703.1932,0.1440
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,254.033,[15N 7N 6N ],600.4067,1.3635
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,666.330,[15N 7Y ],530.5721,0.2037
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,427.243,[15Y 7Y 6N ],374.0011,0.1246
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,295.410,[15N 7Y ],530.5721,0.7961
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,713.577,[15N 7N 6N ],600.4067,0.1586
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,609.200,[15N 7Y ],530.5721,0.1291
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,821.760,[15N 7N 6Y ],703.1932,0.1443
Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,370.770,[15Y 7Y 6N ],374.0011,0.0087
Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,259.963,[15N 7Y ],530.5721,1.0410
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[15N 7Y ],530.5721,0.0555
Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,576.480,[15N 7Y ],530.5721,0.0796
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,299.637,[15N 7Y ],530.5721,0.7707
Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,299.647,[15N 7N 6Y ],703.1932,1.3467
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.037,[15N 7N 6N ],600.4067,1.1517
Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,744.893,[15N 7N 6N ],600.4067,0.1940
Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,263.373,[15N 7Y ],530.5721,1.0145
Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,310.263,[15N 7Y ],530.5721,0.7101
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,745.443,[15N 7N 6N ],600.4067,0.1946
Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,607.927,[15N 7N 6N ],600.4067,0.0124
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,455.400,[15Y 7Y 6Y ],418.1541,0.0818
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,253.010,[15N 7N 6N ],600.4067,1.3731
Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,272.003,[15N 7N 6N ],600.4067,1.2074
Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,263.253,[15N 7N 6N ],600.4067,1.2807
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,608.680,[15N 7Y ],530.5721,0.1283
Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,268.207,[15N 7N 6N ],600.4067,1.2386
Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,729.300,[15N 7N 6N ],600.4067,0.1767
Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,485.437,[15Y 7N 6Y ],500.5940,0.0312
Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,295.507,[15N 7Y ],530.5721,0.7955
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,671.730,[15N 7Y ],530.5721,0.2101
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,743.163,[15N 7N 6N ],600.4067,0.1921
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,537.153,[15Y 7N 6Y ],500.5940,0.0681
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,252.630,[15N 7Y ],530.5721,1.1002
Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,507.750,[15Y 7N 6N ],431.5712,0.1500
Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,616.970,[15N 7Y ],530.5721,0.1400
Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,244.277,[15N 7Y ],530.5721,1.1720
Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,508.983,[15Y 7N 6N ],431.5712,0.1521
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,287.210,[15N 7Y ],530.5721,0.8473
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,295.577,[15N 7N 6Y ],703.1932,1.3791
Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,447.627,[15Y 7N 6N ],431.5712,0.0359
Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,616.620,[15N 7N 6N ],600.4067,0.0263
Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,408.683,[15Y 7Y 6Y ],418.1541,0.0232
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,482.257,[15Y 7Y 6Y ],418.1541,0.1329
Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,510.857,[15N 7Y ],530.5721,0.0386
Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,521.510,[15Y 7N 6Y ],500.5940,0.0401
Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,607.537,[15N 7N 6N ],600.4067,0.0117
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,714.667,[15N 7N 6N ],600.4067,0.1599
Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,256.820,[15N 7Y ],530.5721,1.0659
Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,583.427,[15N 7N 6N ],600.4067,0.0291
Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,286.470,[15N 7Y ],530.5721,0.8521
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,279.757,[15N 7N 6Y ],703.1932,1.5136
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,733.763,[15N 7N 6N ],600.4067,0.1817
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,275.427,[15N 7N 6N ],600.4067,1.1799
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,604.917,[15N 7N 6N ],600.4067,0.0075
Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,310.177,[15N 7N 6Y ],703.1932,1.2671
Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,279.840,[15N 7N 6Y ],703.1932,1.5128
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,775.853,[15N 7N 6Y ],703.1932,0.0937
Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,244.390,[15N 7N 6N ],600.4067,1.4568
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,428.157,[15Y 7Y 6N ],374.0011,0.1265
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,631.053,[15N 7Y ],530.5721,0.1592
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,249.410,[15N 7Y ],530.5721,1.1273
Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,447.647,[15Y 7N 6N ],431.5712,0.0359
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,424.820,[15Y 7N 6N ],431.5712,0.0159
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,287.107,[15N 7N 6Y ],703.1932,1.4492
Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,291.590,[15N 7N 6Y ],703.1932,1.4116
Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,260.480,[15N 7Y ],530.5721,1.0369
Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,246.543,[15N 7Y ],530.5721,1.1520
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,270.013,[15N 7Y ],530.5721,0.9650
Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,780.657,[15N 7N 6Y ],703.1932,0.0992
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,612.970,[15N 7N 6N ],600.4067,0.0205
Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,365.040,[15Y 7Y 6N ],374.0011,0.0245
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,535.860,[15Y 7N 6Y ],500.5940,0.0658
Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,683.763,[15N 7N 6Y ],703.1932,0.0284
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[15N 7N 6Y ],703.1932,1.5477
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,427.493,[15Y 7Y 6Y ],418.1541,0.0218
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,414.173,[15Y 7Y 6Y ],418.1541,0.0096
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,277.563,[15N 7Y ],530.5721,0.9115
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,666.553,[15N 7Y ],530.5721,0.2040
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,495.723,[15N 7Y ],530.5721,0.0703
Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,420.010,[15Y 7N 6N ],431.5712,0.0275
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,651.203,[15N 7Y ],530.5721,0.1852
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,683.257,[15N 7N 6Y ],703.1932,0.0292
Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,275.993,[15N 7Y ],530.5721,0.9224
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,310.250,[15N 7Y ],530.5721,0.7101
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,486.570,[15Y 7N 6N ],431.5712,0.1130
Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,488.260,[15Y 7N 6N ],431.5712,0.1161
Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,492.307,[15Y 7N 6Y ],500.5940,0.0168
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,279.247,[15N 7Y ],530.5721,0.9000
Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,305.103,[15N 7Y ],530.5721,0.7390
Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,249.440,[15N 7Y ],530.5721,1.1271
Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,485.583,[15Y 7N 6Y ],500.5940,0.0309
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,482.613,[15Y 7Y 6Y ],418.1541,0.1336
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.153,[15N 7Y ],530.5721,0.7107
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,491.237,[15N 7Y ],530.5721,0.0801
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,261.207,[15N 7Y ],530.5721,1.0312
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,275.920,[15N 7N 6N ],600.4067,1.1760
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,575.553,[15N 7Y ],530.5721,0.0782
Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,817.990,[15N 7N 6Y ],703.1932,0.1403
Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,687.390,[15N 7N 6Y ],703.1932,0.0230
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,506.930,[15Y 7N 6N ],431.5712,0.1487
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,555.580,[15N 7Y ],530.5721,0.0450
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.960,[15N 7Y ],530.5721,0.0559
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[15N 7Y ],530.5721,0.0466
Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,507.403,[15Y 7N 6N ],431.5712,0.1495
Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,589.740,[15N 7N 6N ],600.4067,0.0181
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,449.280,[15Y 7Y 6N ],374.0011,0.1676
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,407.990,[15Y 7Y 6Y ],418.1541,0.0249
